species,j,k,eta,sigma_mu
0.00000,16.69786,0.48751,1.50316,0.00492
0.00000,16.15080,0.54368,2.12591,0.00518
0.00000,20.55268,0.51285,2.25107,0.00206
0.00000,34.65301,0.46209,1.82020,0.00289
0.00000,1201.71631,0.07912,2.02558,0.00034
0.00000,2.04029,0.28445,1.97318,0.00752
0.00000,-3.79726,0.60933,1.73881,0.00787
0.00000,-1.23707,0.58043,2.30595,0.00529
0.00000,13.03118,0.56852,1.91505,0.00377
0.00000,15.70467,0.55799,1.63334,0.00488
0.00000,0.64306,0.51738,2.26508,0.00442
0.00000,12.12070,0.59963,2.08239,0.00096
0.00000,93.79059,0.30296,1.82510,0.00152
0.00000,-3.44245,0.59785,1.95753,0.00861
0.00000,27.80600,0.41519,1.86252,0.00223
0.00000,7.48003,0.62685,1.36419,0.00872
0.00000,26.77323,0.47910,1.80258,0.00431
0.00000,6.16844,0.48193,1.30235,0.00696
0.00000,9.10442,0.46160,1.70594,0.00706
0.00000,59.17814,0.40782,1.35393,0.00054
0.00000,-0.15771,1.08442,2.30129,0.00263
0.00000,-6.48903,0.56236,1.79717,0.00389
0.00000,-1.06233,0.58671,2.14659,0.01186
0.00000,22.50220,0.46848,1.77118,0.00540
0.00000,-3.97113,0.51868,2.30850,0.00829
0.00000,75.37654,0.51982,1.51573,0.00055
0.00000,-0.43417,1.04013,2.81774,0.00368
0.00000,7.79125,0.57106,2.15518,0.00679
0.00000,-5.61401,0.67644,1.85808,0.00541
0.00000,23.38873,0.58581,1.98858,0.00409
0.00000,36.01614,0.44161,1.80605,0.00471
0.00000,-7.12961,0.46277,2.67212,0.00928
0.00000,-7.31718,0.60369,3.21735,0.00621
0.00000,10.44985,0.66406,1.98667,0.00205
0.00000,0.15189,0.55147,2.06436,0.00424
0.00000,58.96417,0.46662,1.94831,0.00130
0.00000,22.87270,0.51401,1.86451,0.00325
0.00000,0.76880,1.00509,1.50204,0.00386
0.00000,22.67186,0.53298,2.04038,0.00390
0.00000,28.43259,0.49980,1.38658,0.00518
0.00000,865.17499,0.09869,1.94450,0.00033
0.00000,2.06526,0.48559,2.04461,0.00604
0.00000,-2.72283,0.59012,1.77103,0.00617
0.00000,-1.95966,0.44053,1.95289,0.00362
0.00000,337.47586,0.24314,1.56636,0.00030
0.00000,147.35793,0.39265,1.84379,0.00076
0.00000,-1.49089,0.51694,2.15835,0.00554
0.00000,207.80415,0.31936,1.30519,0.00070
0.00000,4.85963,0.55537,1.72466,0.00437
0.00000,72.32688,0.38671,1.67855,0.00077
0.00000,-3.36148,0.60000,2.31708,0.00455
0.00000,18.67661,0.39364,1.20065,0.00674
0.00000,-0.34816,0.51406,2.45591,0.00309
0.00000,21.22906,0.48229,2.04548,0.00503
0.00000,491.35718,0.19907,1.97932,0.00037
0.00000,4.17261,0.37443,2.00897,0.00137
0.00000,52.60681,0.44844,1.72179,0.00286
0.00000,226.37637,0.24814,1.97955,0.00044
0.00000,7.27735,0.51823,2.25141,0.00339
0.00000,-1.78773,0.94090,1.80966,0.00344
0.00000,-2.94625,0.51478,2.49019,0.01188
0.00000,64.72176,0.44202,1.23882,0.00309
0.00000,14.83394,0.53057,1.93686,0.00211
0.00000,2.35717,0.52455,1.91262,0.00775
0.00000,-1.90658,0.75961,1.68113,0.00802
0.00000,-2.05172,0.48438,3.10420,0.01038
0.00000,42.73081,0.46489,1.65629,0.00127
0.00000,-12.56847,0.54136,2.29156,0.00617
0.00000,15.03065,0.57723,2.13912,0.00127
0.00000,0.14643,0.50530,2.02459,0.00997
0.00000,0.66512,0.88616,1.82779,0.00352
0.00000,8.02066,0.57274,1.77498,0.00459
0.00000,391.16187,0.22748,2.10093,0.00021
0.00000,-6.71694,0.55825,2.30991,0.00585
0.00000,36.29735,0.50241,1.99181,0.00308
0.00000,10.33011,0.51710,2.04730,0.00396
0.00000,-4.48854,0.56534,1.99670,0.00568
0.00000,13.70140,0.51803,2.32848,0.00242
0.00000,10.56621,0.48310,1.99513,0.00096
0.00000,3.93069,0.54369,1.86792,0.00852
0.00000,42.43935,0.52431,1.60013,0.00067
0.00000,2.49517,0.54917,1.74272,0.00685
0.00000,-5.17835,0.52924,2.70775,0.00704
0.00000,-18.67004,0.52021,2.50311,0.00694
0.00000,52.64080,0.47782,1.93447,0.00176
0.00000,-1.32723,0.50801,2.03144,0.00901
0.00000,62.96891,0.46109,1.89291,0.00138
0.00000,6.84808,0.55106,2.08187,0.00285
0.00000,24.68757,0.51724,1.69847,0.00109
0.00000,-0.39652,0.71917,1.81533,0.00557
0.00000,18.16867,0.54943,2.08820,0.00379
0.00000,45.16626,0.07092,1.34008,0.00177
0.00000,8.37034,0.57458,2.03695,0.00572
0.00000,7.33071,0.58027,2.08570,0.00330
0.00000,175.80011,0.36360,1.71263,0.00095
0.00000,5.40330,0.61208,1.83952,0.00375
0.00000,10.04380,0.38518,1.40115,0.00217
0.00000,-9.76957,0.45201,2.18856,0.00572
0.00000,0.42375,0.48267,2.16316,0.01050
0.00000,4.33248,0.49780,2.03238,0.01198
0.00000,-6.13544,0.58711,2.09938,0.00879
0.00000,27.84424,0.52780,1.44535,0.00445
0.00000,-5.95391,0.57904,1.95677,0.00555
0.00000,4.98371,0.48530,1.35309,0.00765
0.00000,20.61599,0.62524,1.77630,0.00360
0.00000,-0.26014,1.63521,2.68797,0.00180
0.00000,-0.42865,0.42626,1.74298,0.00699
0.00000,1.84935,0.55512,1.94551,0.00735
0.00000,-4.93311,0.68277,1.96055,0.00616
0.00000,-2.01376,0.49052,2.11709,0.00626
0.00000,14.05740,0.50833,2.21614,0.00408
0.00000,52.00936,0.51197,1.83150,0.00186
0.00000,13.71762,0.47501,1.90980,0.00526
0.00000,-0.37963,1.12164,2.25604,0.00299
0.00000,1.19389,0.48939,2.28185,0.00236
0.00000,-14.03516,0.44473,2.24152,0.00494
0.00000,3.84447,0.51029,2.10828,0.00314
0.00000,-13.87144,0.64538,2.53121,0.00519
0.00000,-2.34622,0.46164,2.28199,0.01215
0.00000,3.10341,0.63630,2.03794,0.00925
0.00000,37.69440,0.54620,1.85036,0.00148
0.00000,230.27837,0.21595,1.47925,0.00040
0.00000,27.02554,0.61202,1.46244,0.00032
0.00000,97.89712,0.35772,2.27104,0.00201
0.00000,40.13293,0.49462,1.76712,0.00305
0.00000,200.92284,0.34914,1.89775,0.00058
0.00000,122.65143,0.31769,1.67112,0.00236
0.00000,-11.82318,0.51238,2.06524,0.00703
0.00000,25.98339,0.60543,1.37443,0.00239
0.00000,-0.51216,0.59113,2.04448,0.00516
0.00000,138.21919,0.22966,1.60062,0.00101
0.00000,28.92629,0.54136,2.25055,0.00276
0.00000,39.58919,0.53759,1.82189,0.00123
0.00000,12.95814,0.49073,1.94367,0.00637
0.00000,11.21626,0.70646,1.36225,0.00665
0.00000,-4.92375,0.49414,2.21783,0.00417
0.00000,48.19860,0.49416,1.78792,0.00085
0.00000,11.92396,0.24782,1.66336,0.00086
0.00000,8.04692,0.63692,1.82610,0.00552
0.00000,-2.91294,0.65789,2.27945,0.00694
0.00000,20.95994,0.55326,1.85165,0.00298
0.00000,64.41331,0.43046,1.58422,0.00187
0.00000,0.97640,0.53641,2.26803,0.00505
0.00000,-5.24082,0.64045,2.11778,0.00450
0.00000,-3.02970,0.78930,1.16300,0.00768
0.00000,25.35910,0.51924,2.16090,0.00034
0.00000,-8.15871,0.60287,2.17456,0.00346
0.00000,27.47264,0.47773,1.74887,0.00474
0.00000,4.83869,0.24133,2.28458,0.00027
0.00000,4.43539,0.48017,2.32107,0.00506
0.00000,18.97071,0.60728,1.72829,0.00100
0.00000,1.83535,0.51773,1.73036,0.00728
0.00000,59.35112,0.28394,1.85889,0.00173
0.00000,24.02367,0.42589,1.89586,0.00392
0.00000,19.89249,0.15071,1.22091,0.00156
0.00000,1.69426,0.51482,1.54415,0.01018
0.00000,-8.95884,0.50693,2.21042,0.00565
0.00000,520.00146,0.17718,1.91792,0.00063
0.00000,4.38957,0.58286,1.77086,0.00546
0.00000,13.45973,0.63055,2.01434,0.00454
0.00000,-0.86628,0.82683,1.47033,0.00419
0.00000,29.72309,0.46003,1.47053,0.00794
0.00000,4.06351,0.50067,1.79530,0.00663
0.00000,7.95192,0.69493,1.23947,0.00979
0.00000,-0.64796,0.56023,1.52980,0.00775
0.00000,2.31591,0.58118,1.94376,0.01101
0.00000,4.74101,0.56930,1.83402,0.00175
0.00000,-1.68401,0.57518,1.94918,0.00447
0.00000,37.71263,0.36368,1.35218,0.00166
0.00000,15.67089,0.52964,1.73190,0.00375
0.00000,0.97623,0.84889,1.00454,0.00618
0.00000,39.20053,0.18398,1.27163,0.00100
0.00000,8.13772,0.56406,1.67735,0.00497
0.00000,463.13998,0.18787,2.08704,0.00050
0.00000,21.00080,0.55262,2.17127,0.00047
0.00000,-0.44327,1.51629,2.62208,0.00478
0.00000,98.81140,0.01421,1.15885,0.00091
0.00000,3.23734,0.62266,1.41732,0.00362
0.00000,3.87993,0.69409,1.23160,0.01110
0.00000,8.19389,0.37756,2.50962,0.00938
0.00000,-4.03975,0.54571,1.82977,0.00687
0.00000,-0.09743,0.62673,2.37065,0.00947
0.00000,-0.57532,0.38527,2.57969,0.00484
0.00000,18.92293,0.49410,1.78865,0.00267
0.00000,-0.51308,0.29450,1.65573,0.01153
0.00000,6.37578,0.49394,1.80624,0.00727
0.00000,62.41435,0.46541,1.75617,0.00088
0.00000,109.53867,0.45490,1.29740,0.00069
0.00000,3.23105,0.54618,2.01449,0.00296
0.00000,11.48430,0.59123,1.48536,0.00094
0.00000,-4.98334,0.54344,4.53739,0.01047
0.00000,-4.63548,0.67311,2.69608,0.00820
0.00000,117.85978,0.31683,1.96550,0.00057
0.00000,206.87601,0.29025,1.46523,0.00072
0.00000,-1.88837,1.06345,1.86976,0.00576
0.00000,25.72104,0.54920,2.01572,0.00432
0.00000,1.95980,0.72247,2.39641,0.00558
0.00000,23.50626,0.44564,1.86560,0.00201
0.00000,284.93604,0.21256,1.91316,0.00028
0.00000,-7.30274,0.94668,3.26331,0.00442
0.00000,16.54138,0.42738,2.36657,0.00429
0.00000,-9.63071,0.70509,2.18483,0.00467
0.00000,7.24057,0.41660,1.67665,0.00715
0.00000,79.46323,0.16801,0.97719,0.00159
0.00000,0.00823,0.54285,2.09239,0.00540
0.00000,8.17625,0.55697,1.76740,0.00743
0.00000,-1.31469,0.59966,2.45444,0.00335
0.00000,57.19326,0.46845,1.92252,0.00123
0.00000,1.66882,0.47475,2.01938,0.00638
0.00000,17.74179,0.46994,1.76890,0.00325
0.00000,26.39110,0.39129,1.54521,0.00837
0.00000,6.09118,0.60897,1.87487,0.00518
0.00000,362.49329,0.17631,1.01809,0.00100
0.00000,126.59615,0.29290,1.81595,0.00144
0.00000,43.67444,0.50750,1.72561,0.00289
0.00000,82.44333,0.40769,1.65114,0.00089
0.00000,1114.32666,0.09311,2.03188,0.00049
0.00000,39.68361,0.22921,1.59376,0.00133
0.00000,3.82669,0.66407,1.71011,0.00542
0.00000,-0.15653,1.92181,2.48608,0.00078
0.00000,419.20209,0.19134,2.02555,0.00041
0.00000,-2.86610,0.62348,2.12667,0.00502
0.00000,101.92695,0.40064,1.94869,0.00194
0.00000,2.58086,0.65840,2.01666,0.00495
0.00000,-7.67494,0.56587,2.11949,0.00519
0.00000,17.48417,0.52768,1.75415,0.00093
0.00000,-15.61995,0.57370,2.41193,0.00609
0.00000,952.34528,0.09561,2.00567,0.00041
0.00000,-8.61176,0.52037,2.26913,0.00736
0.00000,11.24221,0.60254,2.05004,0.00325
0.00000,-9.74755,0.53091,2.13066,0.00880
0.00000,-4.92700,0.44452,2.18422,0.00755
0.00000,12.65279,0.53544,2.07549,0.00167
0.00000,21.36567,0.44617,1.50427,0.00655
0.00000,351.49866,0.22411,1.65748,0.00080
0.00000,-2.37418,0.62856,1.99008,0.00672
0.00000,44.56419,0.45946,1.50640,0.00348
0.00000,-1.33817,0.52717,2.65728,0.00643
0.00000,13.33762,0.60801,1.69462,0.00105
0.00000,2.46151,0.45006,1.45416,0.00412
0.00000,-7.39541,0.63641,2.42160,0.00784
0.00000,104.63805,0.43246,1.26443,0.00088
0.00000,-4.80402,0.79843,2.55217,0.00604
0.00000,-3.62132,0.67743,3.93395,0.01054
0.00000,61.43729,0.33603,1.43633,0.00165
0.00000,-3.88352,0.54909,2.34197,0.00895
0.00000,-19.39701,0.43668,2.54395,0.00710
0.00000,28.71378,0.63732,1.80123,0.00076
0.00000,35.45374,0.09935,1.49898,0.00153
0.00000,24.61045,0.51375,1.81785,0.00188
0.00000,58.45078,0.43150,1.98723,0.00288
0.00000,49.43624,0.40840,2.09150,0.00194
0.00000,0.76647,0.93533,2.67124,0.00262
0.00000,15.13524,0.57152,2.22019,0.00097
0.00000,7.49700,0.60735,1.64115,0.00358
0.00000,8.24031,0.47215,1.85890,0.00123
0.00000,30.63677,0.58080,1.69618,0.00376
0.00000,-1.53580,0.62936,2.62687,0.00969
0.00000,14.51779,0.56376,1.61430,0.00520
0.00000,49.50852,0.50596,1.43639,0.00189
0.00000,4.43384,0.63221,1.75136,0.00285
0.00000,13.88742,0.58821,1.72689,0.00128
0.00000,18.05124,0.42448,1.95494,0.00337
0.00000,0.41800,0.70108,1.53760,0.00282
0.00000,-1.26534,0.89363,1.72103,0.00458
0.00000,12.27696,0.61896,1.80278,0.00020
0.00000,-13.76769,0.53451,2.42221,0.00834
0.00000,664.30072,0.14129,1.97988,0.00037
0.00000,58.42280,0.54104,1.98515,0.00035
0.00000,-6.43735,0.46239,1.85908,0.00663
0.00000,-0.03222,0.51955,2.08489,0.00107
0.00000,1.25041,0.44718,1.93209,0.00921
0.00000,101.79613,0.25947,2.00553,0.00082
0.00000,-2.44283,0.59878,2.70178,0.00612
0.00000,36.60286,0.52526,1.36995,0.00350
0.00000,7.71740,0.52281,1.88900,0.00490
0.00000,22.72764,0.53189,1.30259,0.00212
0.00000,16.80122,0.48872,1.74088,0.00155
0.00000,3.91930,0.60010,2.09252,0.00553
0.00000,83.83609,0.42110,1.91093,0.00267
0.00000,6.12674,0.47752,1.77622,0.00792
0.00000,81.07983,0.39685,1.86684,0.00237
0.00000,6.42497,0.44259,1.88758,0.00638
0.00000,0.64769,0.69018,2.74447,0.00487
0.00000,6.05588,0.46568,1.55901,0.00657
0.00000,111.22139,0.44221,1.23890,0.00062
0.00000,41.94244,0.52493,1.31951,0.00246
0.00000,-12.49932,0.59070,2.31689,0.00447
0.00000,44.81342,0.34923,2.26082,0.00409
0.00000,71.87984,0.42087,1.86104,0.00220
0.00000,56.02422,0.49550,1.96748,0.00123
0.00000,6.72714,0.51652,1.89177,0.00410
0.00000,-0.53997,0.64844,2.08320,0.00588
0.00000,-17.85986,0.47858,2.39126,0.00588
0.00000,12.41088,0.52208,1.85444,0.00498
0.00000,-7.59800,0.41641,2.23748,0.00912
0.00000,0.40253,0.54683,1.71177,0.00502
0.00000,-4.84098,0.58010,2.48157,0.00632
0.00000,9.20721,0.61484,1.95027,0.00436
0.00000,-10.89698,0.58661,2.18089,0.00603
0.00000,36.13295,0.43109,1.89465,0.00648
0.00000,32.41547,0.58650,1.80394,0.00180
0.00000,18.74320,0.56689,1.59744,0.00521
0.00000,33.70119,0.49994,1.77198,0.00272
0.00000,-2.19259,1.03910,2.29086,0.00537
0.00000,300.64569,0.28761,1.59432,0.00044
0.00000,-0.47904,0.12287,1.56536,0.03236
0.00000,1.23114,0.54889,2.09343,0.00599
0.00000,32.34870,0.51033,1.51317,0.00202
0.00000,9.55987,0.55240,1.93211,0.00601
0.00000,18.18026,0.58831,1.74084,0.00638
0.00000,-2.85299,0.58886,2.42784,0.00755
0.00000,30.08348,0.63141,1.73391,0.00362
0.00000,-9.68533,0.53765,2.11761,0.00423
0.00000,-1.07495,0.63351,2.29466,0.00793
0.00000,15.75829,0.41296,1.97896,0.00584
0.00000,100.10868,0.38970,1.48796,0.00181
0.00000,15.89671,0.54944,1.80589,0.00513
0.00000,16.49080,0.44574,1.72764,0.00843
0.00000,6.06807,0.34136,1.90280,0.00285
0.00000,-3.16519,0.74383,1.99988,0.00521
0.00000,160.42288,0.33698,1.32023,0.00034
0.00000,3.44330,0.63451,1.90539,0.00307
0.00000,0.42729,0.76854,1.91390,0.00789
0.00000,9.75603,0.73313,1.71492,0.00027
0.00000,22.21206,0.54975,1.93112,0.00114
0.00000,10.64678,0.50109,1.45696,0.00394
0.00000,137.31175,0.31748,1.87214,0.00129
0.00000,-2.59717,0.56508,1.98419,0.00313
0.00000,95.19136,0.19637,1.47482,0.00578
0.00000,2.20752,0.47038,2.09065,0.00840
0.00000,-1.56479,0.90388,2.09843,0.00749
0.00000,-3.01783,0.13935,2.10146,0.00484
0.00000,0.25564,0.62088,1.99155,0.00620
0.00000,-0.82389,1.77164,1.70921,0.00320
0.00000,7.04068,0.56492,1.71328,0.00457
0.00000,5.92660,0.56002,1.92620,0.00461
0.00000,27.03630,0.46456,1.89773,0.00378
0.00000,-11.59041,0.37564,2.14800,0.00865
0.00000,14.49603,0.58158,1.52165,0.00561
0.00000,24.13374,0.46965,2.09582,0.00366
0.00000,3.98012,0.68101,1.76139,0.00784
0.00000,15.92920,0.41120,1.94919,0.00397
0.00000,6.22568,0.56521,1.67454,0.00092
0.00000,-1.80857,0.89178,3.19755,0.00434
0.00000,36.28692,0.51923,2.32757,0.00117
